ID	CHARACTER	PINYIN	DOCULECT	SHIJING_NAME	SHJING_NUMBER	STANZA	VERSE	RHYMEID	POSITION	TEXT	ORDER	SOURCE
7166	思	sī	Old_Chinese	頌·蕩之什·賚	295	295.1	2	295.1.a	3	敷時繹思、	1	Baxter1992
7167	定	dìng	Old_Chinese	頌·蕩之什·賚	295	295.1	2	295.1.b	4	我徂維求定。	2	Baxter1992
7168	命	mìng	Old_Chinese	頌·蕩之什·賚	295	295.1	3	295.1.b	3	時周之命、	1	Baxter1992
7169	思	sī	Old_Chinese	頌·蕩之什·賚	295	295.1	3	295.1.a	2	於繹思。	2	Baxter1992
7170	周	zhōu	Old_Chinese	頌·蕩之什·般	296	296.1	1		3	於皇時周。	1	Baxter1992
7171	山	shān	Old_Chinese	頌·蕩之什·般	296	296.1	2		3	陟其高山、	1	Baxter1992
7172	嶽	yuè	Old_Chinese	頌·蕩之什·般	296	296.1	2		3	嶞山喬嶽、	2	Baxter1992
7173	河	hé	Old_Chinese	頌·蕩之什·般	296	296.1	2		3	允猶翕河。	3	Baxter1992
7174	下	xià	Old_Chinese	頌·蕩之什·般	296	296.1	3		3	敷天之下、	1	Baxter1992
7175	對	duì	Old_Chinese	頌·蕩之什·般	296	296.1	3		3	裒時之對、	2	Baxter1992
7176	命	mìng	Old_Chinese	頌·蕩之什·般	296	296.1	3		3	時周之命。	3	Baxter1992
7177	馬	mǎ	Old_Chinese	頌·魯頌·駉	297	297.1	1	297.1.a	3	駉駉牡馬、	1	Baxter1992
7178	野	yě	Old_Chinese	頌·魯頌·駉	297	297.1	1	297.1.a	3	在坰之野。	2	Baxter1992
7179	者	zhě	Old_Chinese	頌·魯頌·駉	297	297.1	2	297.1.a	3	薄言駉者、	1	Baxter1992
7180	皇	huáng	Old_Chinese	頌·魯頌·駉	297	297.1	2	297.1.b	3	有驈有皇、	2	Baxter1992
7181	黃	huáng	Old_Chinese	頌·魯頌·駉	297	297.1	2	297.1.b	3	有驪有黃、	3	Baxter1992
7182	彭	péng	Old_Chinese	頌·魯頌·駉	297	297.1	2	297.1.b	2	以車彭彭。	4	Baxter1992
7183	彭	péng	Old_Chinese	頌·魯頌·駉	297	297.1	2	297.1.b	2	以車彭彭。	4	Baxter1992
7184	疆	jiāng	Old_Chinese	頌·魯頌·駉	297	297.1	3	297.1.b	2	思無疆、	1	Baxter1992
7185	臧	zāng	Old_Chinese	頌·魯頌·駉	297	297.1	3	297.1.b	3	思馬斯臧。	2	Baxter1992
7186	馬	mǎ	Old_Chinese	頌·魯頌·駉	297	297.2	1	297.2.a	3	駉駉牡馬、	1	Baxter1992
7187	野	yě	Old_Chinese	頌·魯頌·駉	297	297.2	1	297.2.a	3	在坰之野。	2	Baxter1992
7188	者	zhě	Old_Chinese	頌·魯頌·駉	297	297.2	2	297.2.a	3	薄言駉者、	1	Baxter1992
7189	駓	pī	Old_Chinese	頌·魯頌·駉	297	297.2	2	297.2.b	3	有騅有駓、	2	Baxter1992
7190	騏	qí	Old_Chinese	頌·魯頌·駉	297	297.2	2	297.2.b	3	有騂有騏、	3	Baxter1992
7191	伾	pī	Old_Chinese	頌·魯頌·駉	297	297.2	2	297.2.b	2	以車伾伾。	4	Baxter1992
7192	伾	pī	Old_Chinese	頌·魯頌·駉	297	297.2	2	297.2.b	2	以車伾伾。	4	Baxter1992
7193	期	qī	Old_Chinese	頌·魯頌·駉	297	297.2	3	297.2.b	2	思無期、	1	Baxter1992
7194	作	zuò	Old_Chinese	頌·魯頌·駉	297	297.2	3	297.2.b	3	思馬斯作。	2	Baxter1992
7195	馬	mǎ	Old_Chinese	頌·魯頌·駉	297	297.3	1	297.3.a	3	駉駉牡馬、	1	Baxter1992
7196	野	yě	Old_Chinese	頌·魯頌·駉	297	297.3	1	297.3.a	3	在坰之野。	2	Baxter1992
7197	者	zhě	Old_Chinese	頌·魯頌·駉	297	297.3	2	297.3.a	3	薄言駉者、	1	Baxter1992
7198	駱	luò	Old_Chinese	頌·魯頌·駉	297	297.3	2	297.3.b	3	有驒有駱、	2	Baxter1992
7199	雒	luò	Old_Chinese	頌·魯頌·駉	297	297.3	2	297.3.b	3	有騮有雒、	3	Baxter1992
7200	繹	yì	Old_Chinese	頌·魯頌·駉	297	297.3	2	297.3.b	2	以車繹繹。	4	Baxter1992
7201	繹	yì	Old_Chinese	頌·魯頌·駉	297	297.3	2	297.3.b	2	以車繹繹。	4	Baxter1992
7202	斁	yì	Old_Chinese	頌·魯頌·駉	297	297.3	3	297.3.b	2	思無斁、	1	Baxter1992
7203	才	cái	Old_Chinese	頌·魯頌·駉	297	297.3	3	297.3.b	3	思馬斯才。	2	Baxter1992
7204	馬	mǎ	Old_Chinese	頌·魯頌·駉	297	297.4	1	297.4.a	3	駉駉牡馬、	1	Baxter1992
7205	野	yě	Old_Chinese	頌·魯頌·駉	297	297.4	1	297.4.a	3	在坰之野。	2	Baxter1992
7206	者	zhě	Old_Chinese	頌·魯頌·駉	297	297.4	2	297.4.a	3	薄言駉者、	1	Baxter1992
7207	騢	xiá	Old_Chinese	頌·魯頌·駉	297	297.4	2	297.4.b	3	有駰有騢、	2	Baxter1992
7208	魚	yú	Old_Chinese	頌·魯頌·駉	297	297.4	2	297.4.b	3	有驔有魚、	3	Baxter1992
7209	祛	qū	Old_Chinese	頌·魯頌·駉	297	297.4	2	297.4.b	2	以車祛祛。	4	Baxter1992
7210	祛	qū	Old_Chinese	頌·魯頌·駉	297	297.4	2	297.4.b	2	以車祛祛。	4	Baxter1992
7211	邪	xié	Old_Chinese	頌·魯頌·駉	297	297.4	3	297.4.b	2	思無邪、	1	Baxter1992
7212	徂	cú	Old_Chinese	頌·魯頌·駉	297	297.4	3	297.4.b	3	思馬斯徂。	2	Baxter1992
7213	駜	bì	Old_Chinese	頌·魯頌·有駜	298	298.1	1		1	有駜有駜、	1	Baxter1992
7214	黃	huáng	Old_Chinese	頌·魯頌·有駜	298	298.1	1	298.1.a	3	駜彼乘黃。	2	Baxter1992
7215	公	gōng	Old_Chinese	頌·魯頌·有駜	298	298.1	2		3	夙夜在公、	1	Baxter1992
7216	明	míng	Old_Chinese	頌·魯頌·有駜	298	298.1	2	298.1.a	2	在公明明。	2	Baxter1992
7217	明	míng	Old_Chinese	頌·魯頌·有駜	298	298.1	2	298.1.a	2	在公明明。	2	Baxter1992
7218	鷺	lù	Old_Chinese	頌·魯頌·有駜	298	298.1	3		2	振振鷺、	1	Baxter1992
7219	下	xià	Old_Chinese	頌·魯頌·有駜	298	298.1	3	298.1.b	2	鷺于下。	2	Baxter1992
7220	咽	yàn	Old_Chinese	頌·魯頌·有駜	298	298.1	4		1	鼓咽咽、	1	Baxter1992
7221	舞	wǔ	Old_Chinese	頌·魯頌·有駜	298	298.1	4	298.1.b	2	醉言舞。	2	Baxter1992
7222	樂	lè	Old_Chinese	頌·魯頌·有駜	298	298.1	5		2	于胥樂兮。	1	Baxter1992
7223	駜	bì	Old_Chinese	頌·魯頌·有駜	298	298.2	1		1	有駜有駜、	1	Baxter1992
7224	牡	mǔ	Old_Chinese	頌·魯頌·有駜	298	298.2	1	298.2.a	3	駜彼乘牡。	2	Baxter1992
7225	公	gōng	Old_Chinese	頌·魯頌·有駜	298	298.2	2		3	夙夜在公、	1	Baxter1992
7226	酒	jiǔ	Old_Chinese	頌·魯頌·有駜	298	298.2	2	298.2.a	3	在公飲酒。	2	Baxter1992
7227	鷺	lù	Old_Chinese	頌·魯頌·有駜	298	298.2	3		2	振振鷺、	1	Baxter1992
7228	飛	fēi	Old_Chinese	頌·魯頌·有駜	298	298.2	3	298.2.b	2	鷺于飛。	2	Baxter1992
7229	咽	yàn	Old_Chinese	頌·魯頌·有駜	298	298.2	4		1	鼓咽咽、	1	Baxter1992
7230	歸	guī	Old_Chinese	頌·魯頌·有駜	298	298.2	4	298.2.b	2	醉言歸。	2	Baxter1992
7231	樂	lè	Old_Chinese	頌·魯頌·有駜	298	298.2	5		2	于胥樂兮。	1	Baxter1992
7232	駜	bì	Old_Chinese	頌·魯頌·有駜	298	298.3	1		1	有駜有駜、	1	Baxter1992
7233	駽	xuān	Old_Chinese	頌·魯頌·有駜	298	298.3	1	298.3.a	3	駜彼乘駽。	2	Baxter1992
7234	公	gōng	Old_Chinese	頌·魯頌·有駜	298	298.3	2		3	夙夜在公、	1	Baxter1992
7235	燕	yàn	Old_Chinese	頌·魯頌·有駜	298	298.3	2	298.3.a	3	在公載燕。	2	Baxter1992
7236	始	shǐ	Old_Chinese	頌·魯頌·有駜	298	298.3	3	298.3.b	3	自今以始、	1	Baxter1992
7237	有	yǒu	Old_Chinese	頌·魯頌·有駜	298	298.3	3	298.3.b	2	歲其有。	2	Baxter1992
7238	穀	gǔ	Old_Chinese	頌·魯頌·有駜	298	298.3	4		3	君子有穀、	1	Baxter1992
7239	子	zi	Old_Chinese	頌·魯頌·有駜	298	298.3	4	298.3.b	2	詒孫子。	2	Baxter1992
7240	樂	lè	Old_Chinese	頌·魯頌·有駜	298	298.3	5		2	于胥樂兮。	1	Baxter1992
7241	水	shuǐ	Old_Chinese	頌·魯頌·泮水	299	299.1	1		3	思樂泮水、	1	Baxter1992
7242	芹	qín	Old_Chinese	頌·魯頌·泮水	299	299.1	1	299.1.a	3	薄采其芹。	2	Baxter1992
7243	戾	lì	Old_Chinese	頌·魯頌·泮水	299	299.1	2		2	魯侯戾止、	1	Baxter1992
7244	旂	qí	Old_Chinese	頌·魯頌·泮水	299	299.1	2	299.1.a	3	言觀其旂。	2	Baxter1992
7245	茷	fá	Old_Chinese	頌·魯頌·泮水	299	299.1	3	299.1.b	2	其旂茷茷、	1	Baxter1992
7246	茷	fá	Old_Chinese	頌·魯頌·泮水	299	299.1	3	299.1.b	2	其旂茷茷、	1	Baxter1992
7247	噦	huì	Old_Chinese	頌·魯頌·泮水	299	299.1	3	299.1.b	2	鸞聲噦噦。	2	Baxter1992
7248	噦	huì	Old_Chinese	頌·魯頌·泮水	299	299.1	3	299.1.b	2	鸞聲噦噦。	2	Baxter1992
7249	大	dà	Old_Chinese	頌·魯頌·泮水	299	299.1	4	299.1.b	3	無小無大、	1	Baxter1992
7250	邁	mài	Old_Chinese	頌·魯頌·泮水	299	299.1	4	299.1.b	3	從公于邁。	2	Baxter1992
7251	水	shuǐ	Old_Chinese	頌·魯頌·泮水	299	299.2	1		3	思樂泮水、	1	Baxter1992
7252	藻	zǎo	Old_Chinese	頌·魯頌·泮水	299	299.2	1	299.2.a	3	薄采其藻。	2	Baxter1992
7253	戾	lì	Old_Chinese	頌·魯頌·泮水	299	299.2	2		2	魯侯戾止、	1	Baxter1992
7254	蹻	juē	Old_Chinese	頌·魯頌·泮水	299	299.2	2	299.2.a	2	其馬蹻蹻。	2	Baxter1992
7255	蹻	juē	Old_Chinese	頌·魯頌·泮水	299	299.2	3	299.2.a	2	其馬蹻蹻、	1	Baxter1992
7256	蹻	juē	Old_Chinese	頌·魯頌·泮水	299	299.2	3	299.2.a	2	其馬蹻蹻、	1	Baxter1992
7257	昭	zhāo	Old_Chinese	頌·魯頌·泮水	299	299.2	3	299.2.a	2	其音昭昭。	2	Baxter1992
7258	昭	zhāo	Old_Chinese	頌·魯頌·泮水	299	299.2	3	299.2.a	2	其音昭昭。	2	Baxter1992
7259	笑	xiào	Old_Chinese	頌·魯頌·泮水	299	299.2	4	299.2.a	3	載色載笑、	1	Baxter1992
7260	教	jiào	Old_Chinese	頌·魯頌·泮水	299	299.2	4	299.2.a	3	匪怒伊教。	2	Baxter1992
7261	水	shuǐ	Old_Chinese	頌·魯頌·泮水	299	299.3	1		3	思樂泮水、	1	Baxter1992
7262	茆	máo	Old_Chinese	頌·魯頌·泮水	299	299.3	1	299.3.a	3	薄采其茆。	2	Baxter1992
7263	戾	lì	Old_Chinese	頌·魯頌·泮水	299	299.3	2		2	魯侯戾止、	1	Baxter1992
7264	酒	jiǔ	Old_Chinese	頌·魯頌·泮水	299	299.3	2	299.3.a	3	在泮飲酒。	2	Baxter1992
7265	酒	jiǔ	Old_Chinese	頌·魯頌·泮水	299	299.3	3	299.3.a	3	既飲旨酒、	1	Baxter1992
7266	老	lǎo	Old_Chinese	頌·魯頌·泮水	299	299.3	3	299.3.a	3	永錫難老。	2	Baxter1992
7267	道	dào	Old_Chinese	頌·魯頌·泮水	299	299.3	4	299.3.a	3	順彼長道、	1	Baxter1992
7268	醜	chǒu	Old_Chinese	頌·魯頌·泮水	299	299.3	4	299.3.a	3	屈此群醜。	2	Baxter1992
7269	侯	hóu	Old_Chinese	頌·魯頌·泮水	299	299.4	1		3	穆穆魯侯、	1	Baxter1992
7270	德	dé	Old_Chinese	頌·魯頌·泮水	299	299.4	1	299.4.a	3	敬明其德。	2	Baxter1992
7271	儀	yí	Old_Chinese	頌·魯頌·泮水	299	299.4	2		3	敬慎威儀、	1	Baxter1992
7272	則	zé	Old_Chinese	頌·魯頌·泮水	299	299.4	2	299.4.a	3	維民之則。	2	Baxter1992
7273	武	wǔ	Old_Chinese	頌·魯頌·泮水	299	299.4	3	299.4.b	3	允文允武、	1	Baxter1992
7274	祖	zǔ	Old_Chinese	頌·魯頌·泮水	299	299.4	3	299.4.b	3	昭假烈祖。	2	Baxter1992
7275	孝	xiào	Old_Chinese	頌·魯頌·泮水	299	299.4	4		3	靡有不孝、	1	Baxter1992
7276	祜	hù	Old_Chinese	頌·魯頌·泮水	299	299.4	4	299.4.b	3	自求伊祜。	2	Baxter1992
7277	侯	hóu	Old_Chinese	頌·魯頌·泮水	299	299.5	1		3	明明魯侯、	1	Baxter1992
7278	德	dé	Old_Chinese	頌·魯頌·泮水	299	299.5	1	299.5.a	3	克明其德。	2	Baxter1992
7279	宮	gōng	Old_Chinese	頌·魯頌·泮水	299	299.5	2		3	既作泮宮、	1	Baxter1992
7280	服	fú	Old_Chinese	頌·魯頌·泮水	299	299.5	2	299.5.a	3	淮夷攸服。	2	Baxter1992
7281	臣	chén	Old_Chinese	頌·魯頌·泮水	299	299.5	3		3	矯矯虎臣、	1	Baxter1992
7282	馘	guó	Old_Chinese	頌·魯頌·泮水	299	299.5	3	299.5.a	3	在泮獻馘。	2	Baxter1992
7283	陶	táo	Old_Chinese	頌·魯頌·泮水	299	299.5	4	299.5.b	4	淑問如皋陶、	1	Baxter1992
7284	囚	qiú	Old_Chinese	頌·魯頌·泮水	299	299.5	4	299.5.b	3	在泮獻囚。	2	Baxter1992
7285	士	shì	Old_Chinese	頌·魯頌·泮水	299	299.6	1		3	濟濟多士、	1	Baxter1992
7286	心	xīn	Old_Chinese	頌·魯頌·泮水	299	299.6	1	299.6.a	3	克廣德心。	2	Baxter1992
7287	征	zhēng	Old_Chinese	頌·魯頌·泮水	299	299.6	2		3	桓桓于征、	1	Baxter1992
7288	南	nán	Old_Chinese	頌·魯頌·泮水	299	299.6	2	299.6.a	3	狄彼東南。	2	Baxter1992
7289	皇	huáng	Old_Chinese	頌·魯頌·泮水	299	299.6	3	299.6.b	2	烝烝皇皇、	1	Baxter1992
7290	皇	huáng	Old_Chinese	頌·魯頌·泮水	299	299.6	3	299.6.b	2	烝烝皇皇、	1	Baxter1992
7291	揚	yáng	Old_Chinese	頌·魯頌·泮水	299	299.6	3	299.6.b	3	不吳不揚。	2	Baxter1992
7292	訩	xiōng	Old_Chinese	頌·魯頌·泮水	299	299.6	4	299.6.c	3	不告于訩、	1	Baxter1992
7293	功	gōng	Old_Chinese	頌·魯頌·泮水	299	299.6	4	299.6.c	3	在泮獻功。	2	Baxter1992
7294	觩	qiú	Old_Chinese	頌·魯頌·泮水	299	299.7	1		3	角弓其觩、	1	Baxter1992
7295	搜	sōu	Old_Chinese	頌·魯頌·泮水	299	299.7	1	299.7.a	3	束矢其搜。	2	Baxter1992
7296	博	bó	Old_Chinese	頌·魯頌·泮水	299	299.7	2		3	戎車孔博、	1	Baxter1992
7297	斁	yì	Old_Chinese	頌·魯頌·泮水	299	299.7	2	299.7.a	3	徒御無斁。	2	Baxter1992
7298	夷	yí	Old_Chinese	頌·魯頌·泮水	299	299.7	3	299.7.b	3	既克淮夷、	1	Baxter1992
7299	逆	nì	Old_Chinese	頌·魯頌·泮水	299	299.7	3	299.7.b	3	孔淑不逆。	2	Baxter1992
7300	猶	yóu	Old_Chinese	頌·魯頌·泮水	299	299.7	4	299.7.b	3	式固爾猶、	1	Baxter1992
7301	獲	huò	Old_Chinese	頌·魯頌·泮水	299	299.7	4	299.7.b	3	淮夷卒獲。	2	Baxter1992
7302	鴞	xiāo	Old_Chinese	頌·魯頌·泮水	299	299.8	1		3	翩彼飛鴞、	1	Baxter1992
7303	林	lín	Old_Chinese	頌·魯頌·泮水	299	299.8	1	299.8.a	3	集于泮林、	2	Baxter1992
7304	黮	dǎn	Old_Chinese	頌·魯頌·泮水	299	299.8	1	299.8.a	3	食我桑黮、	3	Baxter1992
7305	音	yīn	Old_Chinese	頌·魯頌·泮水	299	299.8	1	299.8.a	3	懷我好音。	4	Baxter1992
7306	夷	yí	Old_Chinese	頌·魯頌·泮水	299	299.8	2		3	憬彼淮夷、	1	Baxter1992
7307	琛	chēn	Old_Chinese	頌·魯頌·泮水	299	299.8	2	299.8.a	3	來獻其琛、	2	Baxter1992
7308	齒	chǐ	Old_Chinese	頌·魯頌·泮水	299	299.8	2		3	元龜象齒、	3	Baxter1992
7309	金	jīn	Old_Chinese	頌·魯頌·泮水	299	299.8	2	299.8.a	3	大賂南金。	4	Baxter1992
39	耳	ěr	Old_Chinese	國風·周南·卷耳	3	3.1	1		3	采采卷耳、	1	Baxter1992
40	筐	kuāng	Old_Chinese	國風·周南·卷耳	3	3.1	1	3.1.a	3	不盈頃筐。	2	Baxter1992
41	人	rén	Old_Chinese	國風·周南·卷耳	3	3.1	2		3	嗟我懷人、	1	Baxter1992
42	行	xíng	Old_Chinese	國風·周南·卷耳	3	3.1	2	3.1.a	3	寘彼周行。	2	Baxter1992
43	崔	cuī	Old_Chinese	國風·周南·卷耳	3	3.2	1	3.2.a	2	陟彼崔嵬、	1	Baxter1992
44	嵬	wéi	Old_Chinese	國風·周南·卷耳	3	3.2	1	3.2.a	3	陟彼崔嵬、	1	Baxter1992
45	虺	huī	Old_Chinese	國風·周南·卷耳	3	3.2	1	3.2.a	2	我馬虺隤。	2	Baxter1992
46	隤	tuí	Old_Chinese	國風·周南·卷耳	3	3.2	1	3.2.a	3	我馬虺隤。	2	Baxter1992
47	罍	léi	Old_Chinese	國風·周南·卷耳	3	3.2	2	3.2.a	5	我姑酌彼金罍、	1	Baxter1992
48	懷	huái	Old_Chinese	國風·周南·卷耳	3	3.2	2	3.2.a	4	維以不永懷。	2	Baxter1992
49	岡	gāng	Old_Chinese	國風·周南·卷耳	3	3.3	1	3.3.a	3	陟彼高岡、	1	Baxter1992
50	黃	huáng	Old_Chinese	國風·周南·卷耳	3	3.3	1	3.3.a	3	我馬玄黃。	2	Baxter1992
51	觥	gōng	Old_Chinese	國風·周南·卷耳	3	3.3	2	3.3.a	5	我姑酌彼兕觥、	1	Baxter1992
52	傷	shāng	Old_Chinese	國風·周南·卷耳	3	3.3	2	3.3.a	4	維以不永傷。	2	Baxter1992
53	砠	jū	Old_Chinese	國風·周南·卷耳	3	3.4	1	3.4.a	2	陟彼砠矣、	1	Baxter1992
54	瘏	tú	Old_Chinese	國風·周南·卷耳	3	3.4	1	3.4.a	2	我馬瘏矣、	2	Baxter1992
55	痡	fū	Old_Chinese	國風·周南·卷耳	3	3.4	1	3.4.a	2	我僕痡矣、	3	Baxter1992
56	吁	yù	Old_Chinese	國風·周南·卷耳	3	3.4	1	3.4.a	2	云何吁矣。	4	Baxter1992
445	暴	bào	Old_Chinese	國風·邶風·終風	30	30.1	1	30.1.a	3	終風且暴、	1	Baxter1992
446	笑	xiào	Old_Chinese	國風·邶風·終風	30	30.1	1	30.1.a	3	顧我則笑。	2	Baxter1992
447	敖	áo	Old_Chinese	國風·邶風·終風	30	30.1	2	30.1.a	3	謔浪笑敖、	1	Baxter1992
448	悼	dào	Old_Chinese	國風·邶風·終風	30	30.1	2	30.1.a	3	中心是悼。	2	Baxter1992
449	霾	mái	Old_Chinese	國風·邶風·終風	30	30.2	1	30.2.a	3	終風且霾、	1	Baxter1992
450	來	lái	Old_Chinese	國風·邶風·終風	30	30.2	1	30.2.a	3	惠然肯來。	2	Baxter1992
451	來	lái	Old_Chinese	國風·邶風·終風	30	30.2	2	30.2.a	3	莫往莫來、	1	Baxter1992
452	思	sī	Old_Chinese	國風·邶風·終風	30	30.2	2	30.2.a	3	悠悠我思。	2	Baxter1992
453	曀	yì	Old_Chinese	國風·邶風·終風	30	30.3	1	30.3.a	3	終風且曀、	1	Baxter1992
454	曀	yì	Old_Chinese	國風·邶風·終風	30	30.3	1	30.3.a	3	不日有曀。	2	Baxter1992
455	寐	mèi	Old_Chinese	國風·邶風·終風	30	30.3	2	30.3.a	3	寤言不寐、	1	Baxter1992
456	嚏	tì	Old_Chinese	國風·邶風·終風	30	30.3	2	30.3.a	3	願言則嚏。	2	Baxter1992
457	陰	yīn	Old_Chinese	國風·邶風·終風	30	30.4	1		3	曀曀其陰、	1	Baxter1992
458	靁	léi	Old_Chinese	國風·邶風·終風	30	30.4	1	30.4.a	3	虺虺其靁。	2	Baxter1992
459	寐	mèi	Old_Chinese	國風·邶風·終風	30	30.4	2		3	寤言不寐、	1	Baxter1992
460	懷	huái	Old_Chinese	國風·邶風·終風	30	30.4	2	30.4.a	3	願言則懷。	2	Baxter1992
7310	侐	xù	Old_Chinese	頌·魯頌·閟宮	300	300.1	1		3	閟宮有侐、	1	Baxter1992
7311	枚	méi	Old_Chinese	頌·魯頌·閟宮	300	300.1	1	300.1.a	2	實實枚枚。	2	Baxter1992
7312	枚	méi	Old_Chinese	頌·魯頌·閟宮	300	300.1	1	300.1.a	2	實實枚枚。	2	Baxter1992
7313	嫄	yuán	Old_Chinese	頌·魯頌·閟宮	300	300.1	2		3	赫赫姜嫄、	1	Baxter1992
7314	回	huí	Old_Chinese	頌·魯頌·閟宮	300	300.1	2	300.1.a	3	其德不回。	2	Baxter1992
7315	依	yī	Old_Chinese	頌·魯頌·閟宮	300	300.1	3	300.1.a	3	上帝是依、	1	Baxter1992
7316	害	hài	Old_Chinese	頌·魯頌·閟宮	300	300.1	3		3	無災無害。	2	Baxter1992
7317	遲	chí	Old_Chinese	頌·魯頌·閟宮	300	300.1	4	300.1.b	3	彌月不遲、	1	Baxter1992
7318	稷	jì	Old_Chinese	頌·魯頌·閟宮	300	300.1	4		3	是生后稷、	2	Baxter1992
7319	福	fú	Old_Chinese	頌·魯頌·閟宮	300	300.1	4	300.1.b	3	降之百福。	3	Baxter1992
7320	穋	lù	Old_Chinese	頌·魯頌·閟宮	300	300.1	5	300.1.b	3	黍稷重穋、	1	Baxter1992
7321	麥	mài	Old_Chinese	頌·魯頌·閟宮	300	300.1	5	300.1.b	3	植稚菽麥。	2	Baxter1992
7322	國	guó	Old_Chinese	頌·魯頌·閟宮	300	300.1	6	300.1.b	3	奄有下國、	1	Baxter1992
7323	穡	sè	Old_Chinese	頌·魯頌·閟宮	300	300.1	6	300.1.b	3	俾民稼穡、	2	Baxter1992
7324	黍	shǔ	Old_Chinese	頌·魯頌·閟宮	300	300.1	6	300.1.c	3	有稷有黍、	3	Baxter1992
7325	秬	jù	Old_Chinese	頌·魯頌·閟宮	300	300.1	6	300.1.c	3	有稻有秬。	4	Baxter1992
7326	土	tǔ	Old_Chinese	頌·魯頌·閟宮	300	300.1	7	300.1.c	3	奄有下土、	1	Baxter1992
7327	緒	xù	Old_Chinese	頌·魯頌·閟宮	300	300.1	7	300.1.c	3	纘禹之緒。	2	Baxter1992
7328	孫	sūn	Old_Chinese	頌·魯頌·閟宮	300	300.2	1		3	后稷之孫、	1	Baxter1992
7329	王	wáng	Old_Chinese	頌·魯頌·閟宮	300	300.2	1	300.2.a	3	實維大王。	2	Baxter1992
7330	陽	yáng	Old_Chinese	頌·魯頌·閟宮	300	300.2	2	300.2.a	3	居岐之陽、	1	Baxter1992
7331	商	shāng	Old_Chinese	頌·魯頌·閟宮	300	300.2	2	300.2.a	3	實始翦商。	2	Baxter1992
7332	武	wǔ	Old_Chinese	頌·魯頌·閟宮	300	300.2	3	300.2.b	3	至于文武、	1	Baxter1992
7333	緒	xù	Old_Chinese	頌·魯頌·閟宮	300	300.2	3	300.2.b	4	纘大王之緒。	2	Baxter1992
7334	屆	jiè	Old_Chinese	頌·魯頌·閟宮	300	300.2	4		3	致天之屆、	1	Baxter1992
7335	野	yě	Old_Chinese	頌·魯頌·閟宮	300	300.2	4	300.2.b	3	于牧之野。	2	Baxter1992
7336	虞	yú	Old_Chinese	頌·魯頌·閟宮	300	300.2	5	300.2.b	3	無貳無虞、	1	Baxter1992
7337	女	nǚ	Old_Chinese	頌·魯頌·閟宮	300	300.2	5	300.2.b	3	上帝臨女。	2	Baxter1992
7338	旅	lǚ	Old_Chinese	頌·魯頌·閟宮	300	300.2	6	300.2.b	3	敦商之旅、	1	Baxter1992
7339	功	gōng	Old_Chinese	頌·魯頌·閟宮	300	300.2	6		3	克咸厥功。	2	Baxter1992
7340	父	fù	Old_Chinese	頌·魯頌·閟宮	300	300.2	7	300.2.b	3	王曰叔父、	1	Baxter1992
7341	子	zi	Old_Chinese	頌·魯頌·閟宮	300	300.2	7		3	建爾元子、	2	Baxter1992
7342	魯	lǔ	Old_Chinese	頌·魯頌·閟宮	300	300.2	7	300.2.b	3	俾侯于魯。	3	Baxter1992
7343	宇	yǔ	Old_Chinese	頌·魯頌·閟宮	300	300.2	8	300.2.b	3	大啟爾宇、	1	Baxter1992
7344	輔	fǔ	Old_Chinese	頌·魯頌·閟宮	300	300.2	8	300.2.b	3	為周室輔。	2	Baxter1992
7345	公	gōng	Old_Chinese	頌·魯頌·閟宮	300	300.3	1	300.3.a	3	乃命魯公、	1	Baxter1992
7346	東	dōng	Old_Chinese	頌·魯頌·閟宮	300	300.3	1	300.3.a	3	俾侯于東。	2	Baxter1992
7347	川	chuān	Old_Chinese	頌·魯頌·閟宮	300	300.3	2		3	錫之山川、	1	Baxter1992
7348	庸	yōng	Old_Chinese	頌·魯頌·閟宮	300	300.3	2	300.3.a	3	土田附庸。	2	Baxter1992
7349	孫	sūn	Old_Chinese	頌·魯頌·閟宮	300	300.3	3		3	周公職孫、	1	Baxter1992
7350	子	zi	Old_Chinese	頌·魯頌·閟宮	300	300.3	3	300.3.b	3	莊公之子。	2	Baxter1992
7351	祀	sì	Old_Chinese	頌·魯頌·閟宮	300	300.3	4	300.3.b	3	龍旂承祀、	1	Baxter1992
7352	耳	ěr	Old_Chinese	頌·魯頌·閟宮	300	300.3	4	300.3.b	2	六轡耳耳。	2	Baxter1992
7353	耳	ěr	Old_Chinese	頌·魯頌·閟宮	300	300.3	4	300.3.b	2	六轡耳耳。	2	Baxter1992
7354	解	jiě	Old_Chinese	頌·魯頌·閟宮	300	300.3	5	300.3.c	3	春秋匪解、	1	Baxter1992
7355	忒	tè	Old_Chinese	頌·魯頌·閟宮	300	300.3	5	300.3.d	3	享祀不忒。	2	Baxter1992
7356	帝	dì	Old_Chinese	頌·魯頌·閟宮	300	300.3	6	300.3.c	3	皇皇后帝、	1	Baxter1992
7357	稷	jì	Old_Chinese	頌·魯頌·閟宮	300	300.3	6	300.3.d	3	皇祖后稷。	2	Baxter1992
7358	犧	xī	Old_Chinese	頌·魯頌·閟宮	300	300.3	7	300.3.e	3	享以騂犧、	1	Baxter1992
7359	宜	yí	Old_Chinese	頌·魯頌·閟宮	300	300.3	7	300.3.e	3	是饗是宜。	2	Baxter1992
7360	多	duō	Old_Chinese	頌·魯頌·閟宮	300	300.3	8	300.3.e	3	降福既多、	1	Baxter1992
